x,y,z
x,y,z
x,y,z
-4.25713,-8.90301,0.234088
1.71447,-3.83796,-4.34144
4.08282,-4.69946,3.66227
5.64,-10.1771,4.44805
-3.7273,1.46922,-2.77534
-1.11236,-0.231499,1.15139
-1.27232,-0.673474,2.29202
-0.20388,1.72141,2.45354
0.499255,4.09527,-1.77251
1.43236,-0.688668,-3.29318
2.99369,-1.57591,-3.40576
4.93181,-2.52835,8.25538
1.22294,2.51635,0.767083
1.74239,-1.35075,0.710455
1.19814,0.348908,-0.189283
-3.74998,-2.03823,0.98779
0.610335,-0.10215,1.04741
0.0112399,-0.509713,-4.07644
4.53193,0.408874,-1.45463
1.33568,0.453884,2.05402
1.11352,-1.06619,1.5432
0.473421,1.39475,0.380479
0.115853,-0.0109082,-0.251385
-2.98655,1.45443,3.21305
-7.57954,10.9433,-2.69815
-7.27302,6.35194,-1.17927
0.557027,-1.30839,2.4084
4.56436,-0.572612,-0.00195019
1.46927,-3.00529,2.24391
3.36238,1.73832,3.86528
3.77259,-3.40173,0.317348
-1.27674,-1.32742,2.47341
-13.6774,-11.2922,4.87379
0.511853,-1.24029,0.642289
-2.38345,2.99546,3.99685
5.86029,-1.75717,3.20801
1.5092,-1.14684,3.53684
-6.48682,-2.6748,2.55393
-5.54546,-0.625975,0.920013
3.74378,-8.64511,0.875888
1.95616,3.49092,1.08369
-3.89245,4.42518,1.26927
-1.51294,5.16043,2.51563
0.103131,-0.72028,2.67628
-2.10177,0.734723,0.557374
-1.30867,2.02394,-1.44494
-0.0515002,1.5069,1.43057
0.716793,-4.42419,-0.601117
3.81533,15.0347,5.18858
-0.29798,12.2242,0.223785
0.9389,2.52081,-4.66055
-4.08215,-2.83224,1.47035
0.429631,-1.96716,1.1766
-4.53771,1.5771,2.27349
-9.54168,3.93504,13.5748
-3.71618,-0.521463,7.58301
-2.74836,-4.44679,6.94341
-1.37554,2.27114,2.25161
-1.06635,1.29165,2.62626
3.33622,-2.46864,5.44707
2.5342,0.368547,0.291498
5.46555,1.27679,5.17807
-0.876685,1.53892,-2.44664
-1.77841,-2.02653,-3.11642
-1.37379,1.13527,-4.94976
0.679424,-0.00870347,2.32412
7.38499,0.235217,4.92272
4.41187,8.60268,-4.04001
-0.934215,-4.15159,-2.34291
-0.265137,-8.35691,2.85784
-3.42915,-5.88855,-5.76657
-5.54759,-11.8505,-2.56808
-4.26354,-11.9354,-2.74311
-8.93851,-4.39599,-2.17064
-9.52863,-4.12306,-2.2855
-2.48224,1.64841,-3.22969
0.573253,-1.10672,-0.240697
-0.187822,4.11777,-0.320562
-3.16478,4.7412,-4.34424
0.234917,-2.02268,0.841129
0.404444,0.0776792,1.25788
-6.86881,9.95881,-1.46773
0.863446,2.52812,-0.473668
3.31479,7.26664,5.326
-0.965285,-1.80948,3.88594
-2.72798,1.31134,5.10503
-2.84168,0.0840285,2.12848
2.05476,-0.0508815,1.0868
2.02631,1.60212,-1.8557
-0.250086,3.32251,-1.78227
-1.06113,-1.28798,0.127179
0.671218,0.592285,1.3896
6.69735,3.0136,-3.23125
1.63189,-5.69779,2.43664
3.26434,-5.3783,1.72566
0.986925,0.1955,3.17653
3.82092,-0.558522,-0.864646
-3.17652,3.42627,1.33506
0.659408,-1.17248,-0.345482
-0.484124,1.42677,-2.55561
-7.07823,-1.98501,-3.88678
-2.95562,1.81059,-1.19591
-2.87024,3.67157,-2.29136
-0.65699,1.27278,1.83136
3.28059,-2.65173,1.68612
0.164386,1.96417,3.60081
-0.0428091,-0.460181,-0.772704
-2.11646,-1.71193,-0.131959
3.37244,-0.72627,4.78412
1.30288,-0.709249,3.95992
-4.6787,-7.59236,3.47434
-2.00781,1.04067,2.51402
1.84369,-4.52722,-1.96664
-0.805292,-2.69896,-3.107
-3.04479,-3.0392,-3.6125
-4.63618,1.56819,-0.107375
1.45112,-0.0514708,-1.44411
-2.07013,1.01615,6.31454
-8.45563,4.60658,1.60927
1.03206,8.22537,-1.65461
2.2149,1.1451,-0.954295
1.88767,-1.66891,2.44011
-2.09152,2.49347,-4.65188
-0.707552,0.607632,1.79612
-6.81522,-4.89488,1.91922
-3.42001,-0.271223,2.06119
-0.789475,3.139,3.68582
4.88784,2.47457,-2.18928
1.53497,0.407527,-0.254429
0.569714,0.908647,-0.28858
-1.45393,-0.666913,-2.68436
0.929108,2.73134,-1.87439
4.07221,5.81299,-0.986775
4.45166,7.55328,0.789302
1.40963,2.6812,-0.6676
2.3531,-0.748147,-1.0036
-1.71886,0.0369216,4.43811
-1.95097,2.99554,2.57822
2.44254,2.63221,-0.19658
8.41683,-6.39135,7.38333
3.19927,-1.07586,1.44377
0.345169,-1.90976,-1.53854
-0.543855,-1.35975,-5.67262
-3.15758,-3.96792,-3.12707
-15.6213,-9.39742,-11.8048
-4.41821,-6.03214,-2.38442
0.662847,-0.742918,-0.549088
-0.557521,0.815425,0.468339
-0.71643,8.74521,0.104749
-3.04052,-3.78387,-9.41835
